date,symbol,yahoo_ticker,close_price,source,close,ret_1d,sma_50,sma_200,ema_20,rsi_14,macd,macd_signal,macd_hist,atr_14,vol_20,high_252,dist_to_52w_high,peak_close,drawdown,vol_sma_20,vol_spike,trend_long,rsi_state
2026-02-04,BOGA,BOGA-N0000.CM,49.0,yahoo,49.0,,,,49.0,,0.0,0.0,0.0,,,,,49.0,0.0,,,DOWN,NORMAL
2026-02-04,BOPL,BOPL-N0000.CM,37.1,yahoo,37.1,,,,37.1,,0.0,0.0,0.0,,,,,37.1,0.0,,,DOWN,NORMAL
2026-02-04,BPPL,BPPL-N0000.CM,18.0,yahoo,18.0,,,,18.0,,0.0,0.0,0.0,,,,,18.0,0.0,,,DOWN,NORMAL
2026-02-04,BREW,BREW-N0000.CM,1900.0,yahoo,1900.0,,,,1900.0,,0.0,0.0,0.0,,,,,1900.0,0.0,,,DOWN,NORMAL
2026-02-04,BRR,BRR-N0000.CM,13.0,yahoo,13.0,,,,13.0,,0.0,0.0,0.0,,,,,13.0,0.0,,,DOWN,NORMAL
2026-02-04,BRWN,BRWN-N0000.CM,113.75,yahoo,113.75,,,,113.75,,0.0,0.0,0.0,,,,,113.75,0.0,,,DOWN,NORMAL
2026-02-04,BUKI,BUKI-N0000.CM,390.75,yahoo,390.75,,,,390.75,,0.0,0.0,0.0,,,,,390.75,0.0,,,DOWN,NORMAL
2026-02-04,CABO,CABO-N0000.CM,57.5,yahoo,57.5,,,,57.5,,0.0,0.0,0.0,,,,,57.5,0.0,,,DOWN,NORMAL
2026-02-04,CALF,CALF-N0000.CM,39.4,yahoo,39.4,,,,39.4,,0.0,0.0,0.0,,,,,39.4,0.0,,,DOWN,NORMAL
2026-02-04,CALH,,17.9,cse,17.9,,,,17.9,,0.0,0.0,0.0,,,,,17.9,0.0,,,DOWN,NORMAL
2026-02-04,CALT,,53.3,cse,53.3,,,,53.3,,0.0,0.0,0.0,,,,,53.3,0.0,,,DOWN,NORMAL
2026-02-04,CARE,CARE-N0000.CM,43.0,yahoo,43.0,,,,43.0,,0.0,0.0,0.0,,,,,43.0,0.0,,,DOWN,NORMAL
2026-02-04,CARG,CARG-N0000.CM,385.0,yahoo,385.0,,,,385.0,,0.0,0.0,0.0,,,,,385.0,0.0,,,DOWN,NORMAL
2026-02-04,CARS,CARS-N0000.CM,286.0,yahoo,286.0,,,,286.0,,0.0,0.0,0.0,,,,,286.0,0.0,,,DOWN,NORMAL
2026-02-04,CBNK,CBNK-N0000.CM,7.7,yahoo,7.7,,,,7.7,,0.0,0.0,0.0,,,,,7.7,0.0,,,DOWN,NORMAL
2026-02-04,CCS,CCS-N0000.CM,56.1,yahoo,56.1,,,,56.1,,0.0,0.0,0.0,,,,,56.1,0.0,,,DOWN,NORMAL
2026-02-04,CDB,CDB-X0000.CM,94.7,yahoo,94.7,,,,94.7,,0.0,0.0,0.0,,,,,94.7,0.0,,,DOWN,NORMAL
2026-02-04,CERA,CERA-N0000.CM,98.1,yahoo,98.1,,,,98.1,,0.0,0.0,0.0,,,,,98.1,0.0,,,DOWN,NORMAL
2026-02-04,CFI,CFI-N0000.CM,64.0,yahoo,64.0,,,,64.0,,0.0,0.0,0.0,,,,,64.0,0.0,,,DOWN,NORMAL
2026-02-04,CFIN,CFIN-N0000.CM,106.25,yahoo,106.25,,,,106.25,,0.0,0.0,0.0,,,,,106.25,0.0,,,DOWN,NORMAL
2026-02-04,CFLB,CFLB-N0000.CM,29.9,yahoo,29.9,,,,29.9,,0.0,0.0,0.0,,,,,29.9,0.0,,,DOWN,NORMAL
2026-02-04,CFVF,CFVF-N0000.CM,27.4,yahoo,27.4,,,,27.4,,0.0,0.0,0.0,,,,,27.4,0.0,,,DOWN,NORMAL
2026-02-04,CHL,CHL-X0000.CM,92.0,yahoo,92.0,,,,92.0,,0.0,0.0,0.0,,,,,92.0,0.0,,,DOWN,NORMAL
2026-02-04,CHMX,CHMX-N0000.CM,80.3,yahoo,80.3,,,,80.3,,0.0,0.0,0.0,,,,,80.3,0.0,,,DOWN,NORMAL
2026-02-04,CHOT,CHOT-N0000.CM,18.5,yahoo,18.5,,,,18.5,,0.0,0.0,0.0,,,,,18.5,0.0,,,DOWN,NORMAL
2026-02-04,CIC,CIC-X0000.CM,52.6,yahoo,52.6,,,,52.6,,0.0,0.0,0.0,,,,,52.6,0.0,,,DOWN,NORMAL
2026-02-04,CIND,CIND-N0000.CM,112.5,yahoo,112.5,,,,112.5,,0.0,0.0,0.0,,,,,112.5,0.0,,,DOWN,NORMAL
2026-02-04,CINS,CINS-X0000.CM,915.0,yahoo,915.0,,,,915.0,,0.0,0.0,0.0,,,,,915.0,0.0,,,DOWN,NORMAL
2026-02-04,CINV,CINV-N0000.CM,48.5,yahoo,48.5,,,,48.5,,0.0,0.0,0.0,,,,,48.5,0.0,,,DOWN,NORMAL
2026-02-04,CIT,CIT-N0000.CM,112.75,yahoo,112.75,,,,112.75,,0.0,0.0,0.0,,,,,112.75,0.0,,,DOWN,NORMAL
2026-02-04,CITH,CITH-N0000.CM,4.1,yahoo,4.1,,,,4.1,,0.0,0.0,0.0,,,,,4.1,0.0,,,DOWN,NORMAL
2026-02-04,CITW,CITW-N0000.CM,2.2,yahoo,2.2,,,,2.2,,0.0,0.0,0.0,,,,,2.2,0.0,,,DOWN,NORMAL
2026-02-04,CLND,CLND-N0000.CM,19.5,yahoo,19.5,,,,19.5,,0.0,0.0,0.0,,,,,19.5,0.0,,,DOWN,NORMAL
2026-02-04,COCO,COCO-X0000.CM,10.4,yahoo,10.4,,,,10.4,,0.0,0.0,0.0,,,,,10.4,0.0,,,DOWN,NORMAL
2026-02-04,COCR,COCR-N0000.CM,38.0,yahoo,38.0,,,,38.0,,0.0,0.0,0.0,,,,,38.0,0.0,,,DOWN,NORMAL
2026-02-04,COLO,COLO-N0000.CM,90.0,yahoo,90.0,,,,90.0,,0.0,0.0,0.0,,,,,90.0,0.0,,,DOWN,NORMAL
2026-02-04,COMB,COMB-X0000.CM,76.3,yahoo,76.3,-0.20354906054279753,,,93.94285714285714,0.0,-1.555555555555543,-0.3111111111111086,-1.2444444444444343,,,,,95.8,-0.20354906054279753,,,DOWN,OVERSOLD
2026-02-04,COMD,COMD-N0000.CM,115.5,yahoo,115.5,,,,115.5,,0.0,0.0,0.0,,,,,115.5,0.0,,,DOWN,NORMAL
2026-02-04,CONN,CONN-N0000.CM,19.5,yahoo,19.5,,,,19.5,,0.0,0.0,0.0,,,,,19.5,0.0,,,DOWN,NORMAL
2026-02-04,COOP,,4.4,cse,4.4,,,,4.4,,0.0,0.0,0.0,,,,,4.4,0.0,,,DOWN,NORMAL
2026-02-04,CPRT,CPRT-N0000.CM,114.5,yahoo,114.5,,,,114.5,,0.0,0.0,0.0,,,,,114.5,0.0,,,DOWN,NORMAL
2026-02-04,CRL,CRL-N0000.CM,5.8,yahoo,5.8,,,,5.8,,0.0,0.0,0.0,,,,,5.8,0.0,,,DOWN,NORMAL
2026-02-04,CSD,CSD-N0000.CM,16.3,yahoo,16.3,,,,16.3,,0.0,0.0,0.0,,,,,16.3,0.0,,,DOWN,NORMAL
2026-02-04,CSF,CSF-N0000.CM,0.2,yahoo,0.2,,,,0.2,,0.0,0.0,0.0,,,,,0.2,0.0,,,DOWN,NORMAL
2026-02-04,CSLK,,14.5,cse,14.5,,,,14.5,,0.0,0.0,0.0,,,,,14.5,0.0,,,DOWN,NORMAL
2026-02-04,CTBL,CTBL-N0000.CM,5.2,yahoo,5.2,,,,5.2,,0.0,0.0,0.0,,,,,5.2,0.0,,,DOWN,NORMAL
2026-02-04,CTC,CTC-N0000.CM,1232.75,yahoo,1232.75,,,,1232.75,,0.0,0.0,0.0,,,,,1232.75,0.0,,,DOWN,NORMAL
2026-02-04,CTEA,CTEA-N0000.CM,1000.0,yahoo,1000.0,,,,1000.0,,0.0,0.0,0.0,,,,,1000.0,0.0,,,DOWN,NORMAL
2026-02-04,CTHR,CTHR-N0000.CM,295.0,yahoo,295.0,,,,295.0,,0.0,0.0,0.0,,,,,295.0,0.0,,,DOWN,NORMAL
2026-02-04,CTLD,CTLD-N0000.CM,24.1,yahoo,24.1,,,,24.1,,0.0,0.0,0.0,,,,,24.1,0.0,,,DOWN,NORMAL
2026-02-04,CWL,CWL-N0000.CM,9.6,yahoo,9.6,,,,9.6,,0.0,0.0,0.0,,,,,9.6,0.0,,,DOWN,NORMAL
2026-02-04,CWM,CWM-N0000.CM,93.3,yahoo,93.3,,,,93.3,,0.0,0.0,0.0,,,,,93.3,0.0,,,DOWN,NORMAL
2026-02-04,DFCC,DFCC-N0000.CM,71.0,yahoo,71.0,,,,71.0,,0.0,0.0,0.0,,,,,71.0,0.0,,,DOWN,NORMAL
2026-02-04,DIAL,DIAL-N0000.CM,9.4,yahoo,9.4,,,,9.4,,0.0,0.0,0.0,,,,,9.4,0.0,,,DOWN,NORMAL
2026-02-04,DIMO,DIMO-N0000.CM,585.5,yahoo,585.5,,,,585.5,,0.0,0.0,0.0,,,,,585.5,0.0,,,DOWN,NORMAL
2026-02-04,DIPD,DIPD-N0000.CM,35.1,yahoo,35.1,,,,35.1,,0.0,0.0,0.0,,,,,35.1,0.0,,,DOWN,NORMAL
2026-02-04,DIST,DIST-N0000.CM,26.2,yahoo,26.2,,,,26.2,,0.0,0.0,0.0,,,,,26.2,0.0,,,DOWN,NORMAL
2026-02-04,DOCK,DOCK-N0000.CM,44.2,yahoo,44.2,,,,44.2,,0.0,0.0,0.0,,,,,44.2,0.0,,,DOWN,NORMAL
2026-02-04,DPL,DPL-N0000.CM,21.5,yahoo,21.5,,,,21.5,,0.0,0.0,0.0,,,,,21.5,0.0,,,DOWN,NORMAL
2026-02-04,EAST,EAST-N0000.CM,10.4,yahoo,10.4,,,,10.4,,0.0,0.0,0.0,,,,,10.4,0.0,,,DOWN,NORMAL
2026-02-04,EBCR,EBCR-N0000.CM,24.0,yahoo,24.0,,,,24.0,,0.0,0.0,0.0,,,,,24.0,0.0,,,DOWN,NORMAL
2026-02-04,ECL,ECL-N0000.CM,13.3,yahoo,13.3,,,,13.3,,0.0,0.0,0.0,,,,,13.3,0.0,,,DOWN,NORMAL
2026-02-04,EDEN,EDEN-N0000.CM,12.2,yahoo,12.2,,,,12.2,,0.0,0.0,0.0,,,,,12.2,0.0,,,DOWN,NORMAL
2026-02-04,ELPL,ELPL-N0000.CM,99.0,yahoo,99.0,,,,99.0,,0.0,0.0,0.0,,,,,99.0,0.0,,,DOWN,NORMAL
2026-02-04,EMER,EMER-N0000.CM,7.0,yahoo,7.0,,,,7.0,,0.0,0.0,0.0,,,,,7.0,0.0,,,DOWN,NORMAL
2026-02-04,EML,EML-N0000.CM,3.2,yahoo,3.2,,,,3.2,,0.0,0.0,0.0,,,,,3.2,0.0,,,DOWN,NORMAL
2026-02-04,ETWO,ETWO-N0000.CM,38.8,yahoo,38.8,,,,38.8,,0.0,0.0,0.0,,,,,38.8,0.0,,,DOWN,NORMAL
2026-02-04,EXT,EXT,28.827,yahoo,28.827,,,,28.827,,0.0,0.0,0.0,,,,,28.827,0.0,,,DOWN,NORMAL
2026-02-04,FCT,FCT,9.98,yahoo,9.98,,,,9.98,,0.0,0.0,0.0,,,,,9.98,0.0,,,DOWN,NORMAL
2026-02-04,GEST,GEST-N0000.CM,104.75,yahoo,104.75,,,,104.75,,0.0,0.0,0.0,,,,,104.75,0.0,,,DOWN,NORMAL
2026-02-04,GHLL,GHLL-N0000.CM,16.0,yahoo,16.0,,,,16.0,,0.0,0.0,0.0,,,,,16.0,0.0,,,DOWN,NORMAL
2026-02-04,GLAS,GLAS-N0000.CM,29.0,yahoo,29.0,,,,29.0,,0.0,0.0,0.0,,,,,29.0,0.0,,,DOWN,NORMAL
2026-02-04,GRAN,GRAN-N0000.CM,171.5,yahoo,171.5,,,,171.5,,0.0,0.0,0.0,,,,,171.5,0.0,,,DOWN,NORMAL
2026-02-04,GREG,GREG-N0000.CM,38.7,yahoo,38.7,,,,38.7,,0.0,0.0,0.0,,,,,38.7,0.0,,,DOWN,NORMAL
2026-02-04,GUAR,GUAR-N0000.CM,97.0,yahoo,97.0,,,,97.0,,0.0,0.0,0.0,,,,,97.0,0.0,,,DOWN,NORMAL
2026-02-04,HAPU,HAPU-N0000.CM,31.0,yahoo,31.0,,,,31.0,,0.0,0.0,0.0,,,,,31.0,0.0,,,DOWN,NORMAL
2026-02-04,HARI,HARI-N0000.CM,4400.0,yahoo,4400.0,,,,4400.0,,0.0,0.0,0.0,,,,,4400.0,0.0,,,DOWN,NORMAL
2026-02-04,HASU,HASU-N0000.CM,58.1,yahoo,58.1,,,,58.1,,0.0,0.0,0.0,,,,,58.1,0.0,,,DOWN,NORMAL
2026-02-04,HAYC,HAYC-N0000.CM,79.0,yahoo,79.0,,,,79.0,,0.0,0.0,0.0,,,,,79.0,0.0,,,DOWN,NORMAL
2026-02-04,HAYL,HAYL-N0000.CM,100.75,yahoo,100.75,,,,100.75,,0.0,0.0,0.0,,,,,100.75,0.0,,,DOWN,NORMAL
2026-02-04,HBS,,20.7,cse,20.7,,,,20.7,,0.0,0.0,0.0,,,,,20.7,0.0,,,DOWN,NORMAL
2026-02-04,HDFC,HDFC-N0000.CM,32.1,yahoo,32.1,,,,32.1,,0.0,0.0,0.0,,,,,32.1,0.0,,,DOWN,NORMAL
2026-02-04,HELA,,3.3,cse,3.3,,,,3.3,,0.0,0.0,0.0,,,,,3.3,0.0,,,DOWN,NORMAL
2026-02-04,HEXP,HEXP-N0000.CM,51.7,yahoo,51.7,,,,51.7,,0.0,0.0,0.0,,,,,51.7,0.0,,,DOWN,NORMAL
2026-02-04,HHL,HHL-N0000.CM,80.6,yahoo,80.6,,,,80.6,,0.0,0.0,0.0,,,,,80.6,0.0,,,DOWN,NORMAL
2026-02-04,HNB,HNB-X0000.CM,148.75,yahoo,148.75,-0.20877659574468088,,,184.26190476190476,0.0,-3.131054131054128,-0.6262108262108257,-2.5048433048433028,,,,,188.0,-0.20877659574468088,,,DOWN,OVERSOLD
2026-02-04,HNBF,HNBF-X0000.CM,5.5,yahoo,5.5,,,,5.5,,0.0,0.0,0.0,,,,,5.5,0.0,,,DOWN,NORMAL
2026-02-04,HOPL,HOPL-N0000.CM,38.0,yahoo,38.0,,,,38.0,,0.0,0.0,0.0,,,,,38.0,0.0,,,DOWN,NORMAL
2026-02-04,HPFL,HPFL-N0000.CM,11.1,yahoo,11.1,,,,11.1,,0.0,0.0,0.0,,,,,11.1,0.0,,,DOWN,NORMAL
2026-02-04,HPL,HPL-N0000.CM,23.5,yahoo,23.5,,,,23.5,,0.0,0.0,0.0,,,,,23.5,0.0,,,DOWN,NORMAL
2026-02-04,HPWR,HPWR-N0000.CM,22.0,yahoo,22.0,,,,22.0,,0.0,0.0,0.0,,,,,22.0,0.0,,,DOWN,NORMAL
2026-02-04,HSIG,HSIG-N0000.CM,46.4,yahoo,46.4,,,,46.4,,0.0,0.0,0.0,,,,,46.4,0.0,,,DOWN,NORMAL
2026-02-04,HUNA,HUNA-N0000.CM,23.5,yahoo,23.5,,,,23.5,,0.0,0.0,0.0,,,,,23.5,0.0,,,DOWN,NORMAL
2026-02-04,HUNT,HUNT-N0000.CM,619.75,yahoo,619.75,,,,619.75,,0.0,0.0,0.0,,,,,619.75,0.0,,,DOWN,NORMAL
2026-02-04,HVA,,4.1,cse,4.1,,,,4.1,,0.0,0.0,0.0,,,,,4.1,0.0,,,DOWN,NORMAL
2026-02-04,INME,,1733.75,cse,1733.75,,,,1733.75,,0.0,0.0,0.0,,,,,1733.75,0.0,,,DOWN,NORMAL
2026-02-04,JAT,JAT-N0000.CM,19.1,yahoo,19.1,,,,19.1,,0.0,0.0,0.0,,,,,19.1,0.0,,,DOWN,NORMAL
2026-02-04,JETS,JETS-N0000.CM,8.0,yahoo,8.0,,,,8.0,,0.0,0.0,0.0,,,,,8.0,0.0,,,DOWN,NORMAL
2026-02-04,JFP,,16.4,cse,16.4,,,,16.4,,0.0,0.0,0.0,,,,,16.4,0.0,,,DOWN,NORMAL
2026-02-04,JINS,JINS-N0000.CM,36.7,yahoo,36.7,,,,36.7,,0.0,0.0,0.0,,,,,36.7,0.0,,,DOWN,NORMAL
2026-02-04,JKH,JKH-N0000.CM,190.5,yahoo,190.5,0.0,,,190.5,,0.0,0.0,0.0,,,,,190.5,0.0,,,DOWN,NORMAL
2026-02-04,JKL,JKL-N0000.CM,67.0,yahoo,67.0,,,,67.0,,0.0,0.0,0.0,,,,,67.0,0.0,,,DOWN,NORMAL
2026-02-04,KAHA,KAHA-N0000.CM,17.0,yahoo,17.0,,,,17.0,,0.0,0.0,0.0,,,,,17.0,0.0,,,DOWN,NORMAL
2026-02-04,KCAB,KCAB-N0000.CM,287.75,yahoo,287.75,,,,287.75,,0.0,0.0,0.0,,,,,287.75,0.0,,,DOWN,NORMAL
2026-02-04,KFP,KFP-N0000.CM,160.25,yahoo,160.25,,,,160.25,,0.0,0.0,0.0,,,,,160.25,0.0,,,DOWN,NORMAL
2026-02-04,KGAL,KGAL-N0000.CM,113.0,yahoo,113.0,,,,113.0,,0.0,0.0,0.0,,,,,113.0,0.0,,,DOWN,NORMAL
2026-02-04,KHC,KHC-N0000.CM,7.8,yahoo,7.8,,,,7.8,,0.0,0.0,0.0,,,,,7.8,0.0,,,DOWN,NORMAL
2026-02-04,KHL,KHL-N0000.CM,16.9,yahoo,16.9,,,,16.9,,0.0,0.0,0.0,,,,,16.9,0.0,,,DOWN,NORMAL
2026-02-04,KOTA,KOTA-N0000.CM,5.9,yahoo,5.9,,,,5.9,,0.0,0.0,0.0,,,,,5.9,0.0,,,DOWN,NORMAL
2026-02-04,KPHL,KPHL-N0000.CM,6.9,yahoo,6.9,,,,6.9,,0.0,0.0,0.0,,,,,6.9,0.0,,,DOWN,NORMAL
2026-02-04,KVAL,KVAL-N0000.CM,74.2,yahoo,74.2,,,,74.2,,0.0,0.0,0.0,,,,,74.2,0.0,,,DOWN,NORMAL
2026-02-04,KZOO,KZOO-N0000.CM,7.5,yahoo,7.5,,,,7.5,,0.0,0.0,0.0,,,,,7.5,0.0,,,DOWN,NORMAL
2026-02-04,LALU,LALU-N0000.CM,23.3,yahoo,23.3,,,,23.3,,0.0,0.0,0.0,,,,,23.3,0.0,,,DOWN,NORMAL
2026-02-04,LAMB,LAMB-N0000.CM,389.5,yahoo,389.5,,,,389.5,,0.0,0.0,0.0,,,,,389.5,0.0,,,DOWN,NORMAL
2026-02-04,LCBF,,8.8,cse,8.8,,,,8.8,,0.0,0.0,0.0,,,,,8.8,0.0,,,DOWN,NORMAL
2026-02-04,LCEY,LCEY-N0000.CM,75.6,yahoo,75.6,,,,75.6,,0.0,0.0,0.0,,,,,75.6,0.0,,,DOWN,NORMAL
2026-02-04,LDEV,LDEV-N0000.CM,15.5,yahoo,15.5,,,,15.5,,0.0,0.0,0.0,,,,,15.5,0.0,,,DOWN,NORMAL
2026-02-04,LFIN,LFIN-N0000.CM,66.0,yahoo,66.0,,,,66.0,,0.0,0.0,0.0,,,,,66.0,0.0,,,DOWN,NORMAL
2026-02-04,LGIL,,8.5,cse,8.5,,,,8.5,,0.0,0.0,0.0,,,,,8.5,0.0,,,DOWN,NORMAL
2026-02-04,LGL,LGL-X0000.CM,18.7,yahoo,18.7,,,,18.7,,0.0,0.0,0.0,,,,,18.7,0.0,,,DOWN,NORMAL
2026-02-04,LHCL,LHCL-N0000.CM,105.0,yahoo,105.0,,,,105.0,,0.0,0.0,0.0,,,,,105.0,0.0,,,DOWN,NORMAL
2026-02-04,LHL,LHL-N0000.CM,43.1,yahoo,43.1,,,,43.1,,0.0,0.0,0.0,,,,,43.1,0.0,,,DOWN,NORMAL
2026-02-04,LIOC,LIOC-N0000.CM,119.0,yahoo,119.0,,,,119.0,,0.0,0.0,0.0,,,,,119.0,0.0,,,DOWN,NORMAL
2026-02-04,LION,LION-N0000.CM,1023.75,yahoo,1023.75,,,,1023.75,,0.0,0.0,0.0,,,,,1023.75,0.0,,,DOWN,NORMAL
2026-02-04,LITE,LITE-N0000.CM,16.9,yahoo,16.9,,,,16.9,,0.0,0.0,0.0,,,,,16.9,0.0,,,DOWN,NORMAL
2026-02-04,LLUB,LLUB-N0000.CM,120.0,yahoo,120.0,,,,120.0,,0.0,0.0,0.0,,,,,120.0,0.0,,,DOWN,NORMAL
2026-02-04,LMF,LMF-N0000.CM,27.8,yahoo,27.8,,,,27.8,,0.0,0.0,0.0,,,,,27.8,0.0,,,DOWN,NORMAL
2026-02-04,LOFC,LOFC-N0000.CM,6.1,yahoo,6.1,,,,6.1,,0.0,0.0,0.0,,,,,6.1,0.0,,,DOWN,NORMAL
2026-02-04,LOLC,LOLC-N0000.CM,430.75,yahoo,430.75,,,,430.75,,0.0,0.0,0.0,,,,,430.75,0.0,,,DOWN,NORMAL
2026-02-04,LPL,LPL,3.87,yahoo,3.87,,,,3.87,,0.0,0.0,0.0,,,,,3.87,0.0,,,DOWN,NORMAL
2026-02-04,LPRT,LPRT-N0000.CM,189.0,yahoo,189.0,,,,189.0,,0.0,0.0,0.0,,,,,189.0,0.0,,,DOWN,NORMAL
2026-02-04,LUMX,,7.1,cse,7.1,,,,7.1,,0.0,0.0,0.0,,,,,7.1,0.0,,,DOWN,NORMAL
2026-02-04,LVEF,LVEF-N0000.CM,4.4,yahoo,4.4,,,,4.4,,0.0,0.0,0.0,,,,,4.4,0.0,,,DOWN,NORMAL
2026-02-04,LVEN,LVEN-N0000.CM,28.0,yahoo,28.0,,,,28.0,,0.0,0.0,0.0,,,,,28.0,0.0,,,DOWN,NORMAL
